Price Date,tavg,tmin,tmax,prcp,wdir,wspd,pres
01-Jan-20,26.1,22.0,31.0,0.0,49.0,7.5,1014.8
02-Jan-20,26.3,22.5,31.0,0.0,49.0,5.8,1016.2
03-Jan-20,26.8,22.6,33.0,0.0,49.0,6.8,1015.0
04-Jan-20,27.4,24.0,33.0,0.0,49.0,5.0,1013.1
05-Jan-20,27.2,22.6,32.5,0.0,49.0,7.55,1014.1
06-Jan-20,26.4,22.8,32.7,0.0,49.0,10.1,1015.1
07-Jan-20,26.1,21.6,32.0,0.0,62.0,8.5,1015.0
08-Jan-20,25.6,22.0,31.8,0.0,62.0,4.8,1014.4
09-Jan-20,25.3,21.0,32.6,0.0,62.0,5.6,1014.4
10-Jan-20,24.3,20.0,30.4,0.0,49.0,6.9,1014.4
11-Jan-20,23.7,18.4,30.6,0.0,49.0,4.8,1015.5
12-Jan-20,24.4,16.3,30.7,0.0,28.0,5.6,1014.3
13-Jan-20,25.3,20.4,31.0,0.0,28.0,3.4,1013.75
14-Jan-20,25.1,19.8,31.0,0.0,28.0,4.25,1013.2
15-Jan-20,23.5,18.5,31.4,0.0,31.0,5.1,1013.8
16-Jan-20,24.9,19.5,31.0,0.0,31.0,5.1,1013.8
17-Jan-20,26.1,18.8,33.0,0.0,31.0,6.3,1013.75
18-Jan-20,25.6,21.5,32.6,0.0,57.0,9.1,1013.7
19-Jan-20,26.3,21.9,31.0,0.3,57.0,7.2,1014.2
20-Jan-20,27.0,22.0,32.4,0.0,57.0,5.8,1014.9
21-Jan-20,26.7,21.0,32.3,0.0,66.0,9.3,1015.8
22-Jan-20,26.8,20.3,32.2,0.0,43.0,8.2,1016.2
23-Jan-20,25.8,21.6,32.4,0.0,43.0,8.7,1015.5
24-Jan-20,25.9,19.4,32.0,0.0,53.0,8.6,1015.0
25-Jan-20,24.8,19.2,33.0,0.0,32.0,4.4,1015.1
26-Jan-20,25.4,19.0,33.0,0.0,32.0,4.5,1014.1
27-Jan-20,26.4,19.0,33.0,0.0,32.0,5.4,1013.8
28-Jan-20,26.7,19.8,34.0,0.0,32.0,5.4,1014.0
29-Jan-20,26.7,21.0,34.0,0.0,30.0,6.4,1014.5
30-Jan-20,26.6,21.0,34.0,0.0,29.0,4.1,1013.8
31-Jan-20,26.7,21.0,34.3,0.0,39.0,7.2,1012.8
01-Feb-20,26.4,21.5,32.9,0.0,47.0,9.8,1013.5
02-Feb-20,26.2,21.6,32.1,0.0,48.0,10.1,1015.5
03-Feb-20,26.2,21.0,32.0,0.0,48.0,8.4,1015.5
04-Feb-20,26.7,21.5,32.8,0.0,48.0,6.7,1014.1
05-Feb-20,26.8,23.0,32.4,0.0,75.0,10.0,1014.2
06-Feb-20,26.9,20.8,33.0,0.0,75.0,7.3,1014.2
07-Feb-20,26.4,21.0,33.0,0.0,75.0,4.8,1014.9
08-Feb-20,27.1,21.7,33.2,0.0,75.0,7.3,1014.7
09-Feb-20,26.7,21.8,33.6,0.0,75.0,7.7,1014.8
10-Feb-20,26.6,22.0,32.6,0.0,69.0,10.0,1014.6
11-Feb-20,26.6,21.9,32.4,0.0,58.0,12.8,1015.0
12-Feb-20,27.1,20.5,32.0,0.0,58.0,11.4,1016.2
13-Feb-20,27.2,22.4,33.0,0.0,68.0,9.7,1015.5
14-Feb-20,27.5,20.5,35.0,0.0,68.0,4.4,1013.9
15-Feb-20,27.9,21.0,35.0,0.0,68.0,4.9,1013.4
16-Feb-20,27.3,20.8,35.0,0.0,68.0,8.8,1014.7
17-Feb-20,26.7,19.9,34.0,0.0,68.0,9.7,1015.5
18-Feb-20,26.3,19.6,34.2,0.0,62.0,11.2,1015.4
19-Feb-20,26.2,20.0,33.2,0.0,57.0,10.4,1014.8
20-Feb-20,25.7,20.0,33.1,0.0,61.0,11.3,1014.6
21-Feb-20,27.4,19.9,33.0,0.0,39.0,11.6,1015.5
22-Feb-20,27.4,22.6,33.5,0.0,39.0,13.4,1016.1
23-Feb-20,27.1,22.1,33.1,0.0,60.0,12.9,1015.7
24-Feb-20,27.7,22.3,33.0,0.0,60.0,10.5,1013.5
25-Feb-20,28.3,22.5,34.0,0.0,60.0,9.1,1012.4
26-Feb-20,27.9,22.0,34.4,0.0,61.0,11.4,1012.6
27-Feb-20,28.5,22.5,34.0,0.0,66.0,13.6,1012.7
28-Feb-20,27.9,22.5,34.5,0.0,71.0,14.2,1012.0
29-Feb-20,28.1,22.8,34.0,0.0,71.0,11.8,1012.0
01-Mar-20,28.6,23.2,34.0,0.0,73.0,12.2,1012.1
02-Mar-20,28.2,23.4,34.0,0.0,73.0,8.6,1012.8
03-Mar-20,28.7,23.2,35.0,0.0,73.0,8.8,1012.5
04-Mar-20,29.3,24.7,36.0,0.0,73.0,8.7,1011.5
05-Mar-20,29.4,24.8,36.0,0.0,196.0,8.7,1010.9
06-Mar-20,29.6,24.3,36.0,0.0,205.0,6.7,1011.1
07-Mar-20,29.6,25.0,36.2,0.0,205.0,5.7,1012.5
08-Mar-20,28.9,24.0,35.7,0.0,205.0,6.0,1012.3
09-Mar-20,29.3,24.5,35.0,0.0,59.0,6.4,1011.2
10-Mar-20,29.1,24.0,36.0,0.0,59.0,5.6,1011.7
11-Mar-20,28.2,23.8,35.8,0.0,59.0,5.3,1012.4
12-Mar-20,28.7,23.0,35.0,0.0,59.0,5.9,1013.7
13-Mar-20,28.7,22.6,35.2,0.0,59.0,7.1,1013.5
14-Mar-20,28.2,22.4,36.0,0.0,59.0,7.5,1012.3
15-Mar-20,28.7,23.0,36.0,0.0,59.0,10.1,1011.9
16-Mar-20,29.3,23.2,35.5,0.0,65.0,8.6,1013.3
17-Mar-20,28.6,23.4,35.0,0.0,66.0,13.8,1014.6
18-Mar-20,29.5,22.6,36.0,0.0,66.0,10.0,1014.0
19-Mar-20,29.9,23.7,37.0,0.0,66.0,9.9,1013.0
20-Mar-20,29.3,23.8,36.8,0.0,66.0,9.4,1012.5
21-Mar-20,28.9,24.0,37.0,0.0,39.0,9.7,1012.0
22-Mar-20,29.0,23.6,37.6,0.0,39.0,7.4,1012.3
23-Mar-20,28.3,24.5,35.5,0.0,39.0,7.4,1011.8
24-Mar-20,30.6,24.0,36.0,0.0,38.0,9.5,1010.3
25-Mar-20,30.0,23.8,36.6,0.0,38.0,9.333333333333334,1010.46
26-Mar-20,29.6,23.6,36.5,0.0,38.0,9.166666666666666,1010.62
27-Mar-20,29.6,23.4,35.3,0.0,38.0,9.0,1010.78
28-Mar-20,29.7,23.8,36.0,0.0,38.0,8.8,1010.94
29-Mar-20,30.4,23.4,37.0,0.0,38.0,7.5,1011.1
30-Mar-20,30.3,23.8,38.0,0.0,38.0,10.5,1011.6
31-Mar-20,30.7,22.6,38.0,0.0,38.0,10.0,1012.1
01-Apr-20,30.3,23.0,38.0,0.0,38.0,10.6,1011.9
02-Apr-20,30.9,23.8,37.6,0.0,38.0,7.1,1010.6
03-Apr-20,30.2,24.4,37.8,0.0,38.0,9.9,1011.0
04-Apr-20,30.6,24.4,37.2,0.0,38.0,7.4,1011.9
05-Apr-20,29.4,25.0,37.1,0.0,38.0,9.9,1013.0
06-Apr-20,30.8,24.6,37.7,0.0,38.0,10.6,1012.8
07-Apr-20,27.2,23.0,37.1,1.0,38.0,10.3,1012.5
08-Apr-20,28.3,23.5,36.55,0.0,38.0,9.55,1012.2
09-Apr-20,28.8,24.0,36.0,0.0,38.0,8.8,1011.9
10-Apr-20,28.6,21.4,34.0,0.0,38.0,10.1,1013.1
11-Apr-20,29.6,24.8,34.0,0.0,38.0,12.1,1013.7
12-Apr-20,30.1,24.2,36.0,0.0,38.0,7.7,1013.1
13-Apr-20,30.6,23.0,36.4,0.0,38.0,8.4,1011.1
14-Apr-20,31.1,24.0,37.0,0.0,38.0,8.8,1011.2
15-Apr-20,30.6,24.8,38.0,0.0,38.0,9.0,1012.4
16-Apr-20,30.5,25.0,37.6,0.0,38.0,9.3,1011.4
17-Apr-20,30.7,25.4,37.0,0.0,38.0,8.4,1010.7
18-Apr-20,30.9,25.8,38.0,0.0,38.0,7.8,1010.9
19-Apr-20,30.9,26.0,37.6,0.0,38.0,9.1,1010.6
20-Apr-20,30.7,26.0,37.4,0.0,38.0,8.6,1010.6
21-Apr-20,31.0,25.8,37.0,0.0,38.0,8.4,1010.8
22-Apr-20,31.3,25.4,37.4,0.0,38.0,8.8,1010.6
23-Apr-20,30.2,25.0,37.3,0.0,38.0,9.2,1010.4
24-Apr-20,30.3,26.0,37.4,0.0,38.0,9.6,1010.2
25-Apr-20,30.8,25.4,37.0,0.0,38.0,11.4,1009.6
26-Apr-20,28.3,24.8,36.6,0.0,38.0,9.3,1010.6
27-Apr-20,29.6,23.4,37.0,0.0,38.0,7.7,1011.6
28-Apr-20,29.4,25.8,37.4,13.0,38.0,8.7,1010.5
29-Apr-20,27.3,21.8,36.6,38.1,38.0,22.3,1011.7
30-Apr-20,29.5,23.4,35.0,0.0,38.0,8.3,1011.4
01-May-20,29.7,25.0,36.2,0.0,38.0,8.6,1011.175
02-May-20,29.6,25.8,36.3,0.0,38.0,7.75,1010.95
03-May-20,30.9,25.5,36.7,0.3,38.0,6.9,1010.725
04-May-20,31.2,26.1,37.0,0.0,38.0,5.8,1010.5
05-May-20,30.7,26.0,38.0,0.0,38.0,3.5,1009.9
06-May-20,30.6,24.9,38.0,0.0,38.0,5.7,1009.5
07-May-20,28.8,25.5,37.6,0.0,38.0,6.5,1009.9
08-May-20,29.4,25.6,36.2,0.0,38.0,5.5,1010.1
09-May-20,30.6,25.4,37.0,0.0,38.0,6.2,1009.8
10-May-20,31.6,26.6,38.0,0.0,38.0,6.5,1009.6
11-May-20,31.1,27.0,38.2,0.0,62.0,8.3,1009.8
12-May-20,30.9,26.4,37.0,0.0,62.0,8.8,1009.1
13-May-20,30.3,25.5,37.3,0.0,62.0,6.1,1008.8
14-May-20,31.0,25.8,38.0,0.0,62.0,7.0,1007.9
15-May-20,30.1,25.6,38.2,0.0,62.0,6.5,1007.0
16-May-20,28.8,25.2,36.6,0.0,62.0,10.6,1006.9
17-May-20,28.1,22.0,36.0,0.0,62.0,9.9,1006.2
18-May-20,25.2,22.9,36.8,0.0,62.0,9.7,1005.9
19-May-20,28.5,23.0,33.6,0.0,212.0,12.9,1005.4
20-May-20,29.9,23.8,35.06666666666667,0.0,212.0,13.133333333333333,1006.1666666666666
21-May-20,29.9,24.5,36.53333333333333,0.0,212.0,13.366666666666667,1006.9333333333334
22-May-20,30.0,25.2,38.0,0.0,212.0,13.6,1007.7
23-May-20,29.9,26.0,35.4,0.0,212.0,11.6,1007.9
24-May-20,30.3,25.7,36.2,0.0,212.0,12.2,1008.5
25-May-20,30.4,26.3,37.0,0.0,200.0,12.6,1009.5
26-May-20,30.5,26.0,37.3,0.0,197.0,12.5,1009.5
27-May-20,29.1,25.0,37.3,0.0,199.0,13.3,1009.3
28-May-20,27.8,22.0,36.0,0.0,209.0,11.5,1008.8
29-May-20,27.4,21.0,36.6,0.0,209.0,10.9,1008.8
30-May-20,27.9,25.0,33.2,0.0,209.0,9.8,1009.0
31-May-20,29.6,24.8,34.0,0.0,209.0,13.5,1009.7
01-Jun-20,29.2,26.6,34.8,0.0,224.0,18.5,1010.6
02-Jun-20,27.4,25.8,32.8,0.0,223.0,21.1,1010.6
03-Jun-20,28.2,23.8,33.0,0.0,217.0,20.0,1010.0
04-Jun-20,28.6,25.4,33.0,0.0,220.0,15.8,1009.8
05-Jun-20,28.0,24.8,33.4,0.0,215.0,16.8,1010.0
06-Jun-20,27.6,25.0,33.4,0.0,214.0,14.1,1009.6
07-Jun-20,26.3,23.6,33.0,5.1,203.0,15.9,1009.4
08-Jun-20,27.1,22.8,32.0,0.0,196.0,15.3,1008.2
09-Jun-20,28.3,24.0,35.0,0.0,198.0,15.6,1008.1
10-Jun-20,27.0,23.8,35.0,0.0,199.0,14.4,1007.6
11-Jun-20,26.4,22.4,33.3,0.0,203.0,17.5,1006.5
12-Jun-20,25.5,22.6,31.8,0.0,203.0,18.2,1006.1
13-Jun-20,26.5,22.8,32.4,0.5,205.0,17.0,1006.8
14-Jun-20,26.7,22.6,33.0,0.8,203.0,21.3,1007.8
15-Jun-20,27.2,23.0,33.3,0.3,203.0,19.6,1007.7
16-Jun-20,26.7,22.8,33.0,0.0,200.0,19.9,1007.2
17-Jun-20,26.4,23.6,31.0,1.0,204.0,17.4,1008.0
18-Jun-20,26.9,22.8,33.6,0.0,208.0,18.7,1009.0
19-Jun-20,27.2,23.0,34.0,0.0,199.0,14.7,1009.4
20-Jun-20,27.9,23.8,33.0,0.0,203.0,17.1,1009.0
21-Jun-20,26.7,24.0,33.8,0.0,199.0,17.7,1008.4
22-Jun-20,25.9,23.0,32.0,0.0,202.0,16.7,1007.4
23-Jun-20,26.2,22.5,31.2,0.0,196.0,15.0,1008.2
24-Jun-20,27.5,23.8,33.0,0.0,208.0,12.5,1008.2
25-Jun-20,27.7,23.6,34.0,0.5,208.0,10.0,1006.8
26-Jun-20,27.6,23.4,34.4,0.8,208.0,12.2,1006.5
27-Jun-20,27.3,24.0,33.6,0.0,204.0,15.8,1007.1
28-Jun-20,27.0,23.6,33.2,0.0,196.0,13.2,1007.1
29-Jun-20,26.9,24.0,33.2,0.0,200.0,12.7,1006.4
30-Jun-20,27.1,22.6,33.3,3.0,196.0,15.5,1006.5
01-Jul-20,27.2,23.4,34.0,0.0,204.0,16.8,1007.3
02-Jul-20,26.1,23.0,33.0,0.0,212.0,16.1,1007.5
03-Jul-20,25.1,22.4,33.0,0.0,198.0,15.9,1007.6
04-Jul-20,26.4,22.6,32.4,0.0,203.0,16.7,1006.9
05-Jul-20,26.5,23.0,33.7,0.3,205.0,17.4,1007.4666666666668
06-Jul-20,26.7,23.2,31.4,1.0,204.0,18.1,1008.0333333333332
07-Jul-20,26.5,22.6,33.0,0.0,204.0,18.1,1008.6
08-Jul-20,26.0,22.4,34.0,0.0,198.0,13.6,1009.2
09-Jul-20,25.9,22.6,32.0,15.0,198.0,12.5,1008.3
10-Jul-20,24.3,21.6,32.5,3.0,204.0,14.3,1009.2
11-Jul-20,26.2,21.0,32.0,0.5,198.0,12.2,1008.3
12-Jul-20,26.8,22.8,32.7,0.0,199.0,15.0,1007.8
13-Jul-20,26.3,23.0,32.7,0.0,197.0,13.6,1007.3
14-Jul-20,26.7,22.6,32.95,0.0,197.0,14.25,1007.25
15-Jul-20,25.4,22.6,33.2,0.0,197.0,14.9,1007.2
16-Jul-20,24.9,22.6,29.8,3.0,197.0,15.55,1007.15
17-Jul-20,25.1,22.2,31.0,5.1,209.0,16.2,1007.1
18-Jul-20,25.9,22.2,32.6,1.0,209.0,13.6,1007.45
19-Jul-20,27.2,22.2,33.0,0.0,209.0,11.0,1007.8
20-Jul-20,25.7,22.6,34.2,0.0,209.0,10.6,1007.4
21-Jul-20,27.2,21.4,34.5,15.0,186.0,9.2,1007.7
22-Jul-20,27.4,24.0,33.0,0.0,125.0,9.2,1007.8
23-Jul-20,27.6,24.0,33.8,0.5,125.0,10.1,1007.5
24-Jul-20,27.2,23.0,33.2,1.0,221.0,15.2,1008.5
25-Jul-20,26.9,24.0,33.0,0.0,211.0,15.7,1009.7
26-Jul-20,27.0,23.4,33.5,0.0,224.0,13.2,1011.2
27-Jul-20,26.3,23.2,32.0,0.0,203.0,14.2,1010.0
28-Jul-20,26.6,23.4,33.2,0.0,200.0,12.1,1008.1
29-Jul-20,24.8,22.8,32.7,0.0,201.0,14.7,1007.7
30-Jul-20,26.1,21.8,31.2,0.0,200.0,17.1,1007.2
31-Jul-20,26.4,23.0,32.2,0.0,204.0,16.6,1007.1
01-Aug-20,25.5,22.8,32.8,1.0,207.0,16.5,1008.0
02-Aug-20,24.9,21.9,30.8,1.0,207.0,18.4,1008.4
03-Aug-20,25.7,22.8,30.6,4.1,219.0,17.5,1006.9
04-Aug-20,25.9,24.0,31.7,2.0,237.0,20.8,1005.4
05-Aug-20,26.2,22.0,31.1,8.9,245.0,22.6,1004.1
06-Aug-20,25.9,23.0,31.1,1.0,228.0,18.9,1005.5
07-Aug-20,25.7,22.8,31.0,4.1,212.0,21.1,1008.3
08-Aug-20,25.2,22.4,31.0,0.0,201.0,17.8,1008.9
09-Aug-20,23.9,21.6,31.4,8.9,199.0,15.4,1008.5
10-Aug-20,24.9,21.6,30.0,0.0,202.0,16.6,1008.5
11-Aug-20,26.4,22.6,32.0,0.0,214.0,16.8,1009.8
12-Aug-20,27.0,23.4,32.6,0.0,210.0,17.5,1010.4
13-Aug-20,26.3,23.3,32.2,0.0,204.0,16.5,1008.8
14-Aug-20,26.3,23.4,31.4,0.0,204.0,17.2,1007.6
15-Aug-20,26.6,23.4,31.0,0.0,210.0,18.3,1008.0
16-Aug-20,26.8,23.4,32.0,0.0,217.0,17.2,1008.3
17-Aug-20,26.4,23.2,32.8,0.0,208.0,18.8,1007.9
18-Aug-20,26.9,23.0,32.0,0.0,211.0,17.1,1008.3
19-Aug-20,26.7,23.0,32.6,0.0,196.0,16.8,1007.6
20-Aug-20,26.4,23.0,32.4,0.0,201.0,17.0,1007.6
21-Aug-20,27.2,23.3,32.6,0.0,199.0,16.1,1009.3
22-Aug-20,27.6,23.2,34.0,0.0,199.0,14.1,1009.7
23-Aug-20,27.2,23.9,34.1,0.0,199.0,14.9,1009.6
24-Aug-20,27.9,24.6,34.0,0.0,206.0,10.5,1010.0
25-Aug-20,28.0,23.9,34.0,0.0,202.0,13.5,1010.6
26-Aug-20,27.1,24.0,34.6,0.0,200.0,14.3,1010.6
27-Aug-20,27.2,23.4,33.2,0.0,196.0,15.1,1009.3
28-Aug-20,27.3,23.0,33.0,0.0,199.0,14.2,1008.8
29-Aug-20,27.5,23.0,34.0,0.0,202.0,15.8,1008.7
30-Aug-20,27.8,23.1,34.0,0.0,196.0,15.2,1009.1
31-Aug-20,27.6,24.0,34.7,0.0,198.0,14.0,1009.5
01-Sep-20,26.5,21.8,34.3,15.0,198.0,11.9,1009.8
02-Sep-20,24.9,22.2,33.2,13.0,198.0,8.2,1009.1
03-Sep-20,26.7,22.4,32.6,23.1,198.0,7.2,1008.4
04-Sep-20,27.4,22.8,33.0,0.3,198.0,7.7,1008.2
05-Sep-20,27.7,24.4,33.4,0.3,198.0,9.45,1008.05
06-Sep-20,25.6,21.8,33.2,0.0,198.0,11.2,1007.9
07-Sep-20,25.9,21.6,33.5,7.1,213.0,17.4,1009.2
08-Sep-20,27.6,23.5,32.0,0.0,213.0,12.2,1008.7
09-Sep-20,26.4,23.6,33.2,0.0,213.0,13.1,1009.025
10-Sep-20,25.3,23.0,32.8,0.0,207.0,17.1,1009.35
11-Sep-20,25.1,23.4,29.2,0.0,219.0,17.7,1009.675
12-Sep-20,24.6,22.8,29.0,0.0,214.0,20.6,1010.0
13-Sep-20,23.8,22.2,29.2,0.0,199.0,11.8,1010.6
14-Sep-20,25.7,22.5,30.0,1.0,206.0,15.9,1009.1
15-Sep-20,26.0,22.8,31.2,0.0,204.0,15.9,1008.5
16-Sep-20,26.3,23.0,31.4,0.0,199.0,16.2,1008.9
17-Sep-20,26.2,23.0,32.2,0.0,204.0,15.4,1009.4
18-Sep-20,26.6,23.0,32.0,0.0,209.0,16.7,1008.0
19-Sep-20,24.2,22.8,31.8,0.0,215.0,20.0,1006.8
20-Sep-20,24.6,22.4,29.2,0.0,226.0,20.2,1006.7
21-Sep-20,25.5,22.5,29.0,1.0,223.0,18.4,1006.8
22-Sep-20,26.5,23.4,31.0,0.0,223.0,20.5,1007.5
23-Sep-20,26.8,22.4,32.0,0.0,211.0,17.8,1009.2
24-Sep-20,26.4,22.4,33.0,0.0,200.0,15.0,1010.8
25-Sep-20,25.9,23.8,32.0,0.0,205.0,15.2,1010.6
26-Sep-20,25.8,23.0,31.2,0.8,202.0,12.8,1010.3
27-Sep-20,27.1,23.4,32.0,0.0,203.0,12.3,1010.3
28-Sep-20,27.3,23.7,33.6,0.3,207.0,15.6,1009.6
29-Sep-20,26.6,23.4,34.1,0.0,202.0,24.5,1009.2
30-Sep-20,26.9,23.5,32.6,0.3,198.0,15.7,1009.0
01-Oct-20,26.8,23.0,32.5,0.0,192.0,15.1,1008.9
02-Oct-20,26.8,22.4,32.4,0.0,198.0,15.1,1009.1
03-Oct-20,26.8,22.9,33.1,0.0,208.0,15.4,1010.0
04-Oct-20,26.2,23.2,33.2,0.0,200.0,16.5,1010.9
05-Oct-20,26.6,21.1,32.6,0.0,202.0,13.7,1010.0
06-Oct-20,27.4,23.4,33.2,0.0,203.0,14.3,1009.3
07-Oct-20,27.7,23.6,33.2,0.0,203.0,11.2,1009.4
08-Oct-20,27.2,24.4,33.8,0.0,193.0,12.1,1009.4
09-Oct-20,26.8,23.0,32.5,0.0,194.0,12.0,1009.5
10-Oct-20,26.3,23.1,33.2,0.5,194.0,9.8,1009.2
11-Oct-20,25.3,22.6,32.8,1.0,194.0,13.9,1007.45
12-Oct-20,25.8,22.6,31.0,0.0,208.0,18.0,1005.7
13-Oct-20,25.6,21.8,32.0,0.5,219.0,21.1,1005.3
14-Oct-20,26.8,21.8,32.8,0.0,226.0,23.6,1006.6
15-Oct-20,26.5,22.8,32.8,0.0,226.0,19.05,1006.9
16-Oct-20,26.1,22.6,33.0,0.0,205.0,14.5,1007.2
17-Oct-20,27.3,22.8,33.0,0.0,201.0,10.6,1008.0
18-Oct-20,26.8,23.4,33.0,0.0,201.0,10.3,1008.9
19-Oct-20,27.0,23.8,33.0,1.0,201.0,11.7,1008.7
20-Oct-20,25.4,22.4,32.6,1.0,202.0,12.5,1008.4
21-Oct-20,25.7,22.8,31.4,4.1,202.0,16.0,1008.9
22-Oct-20,26.1,22.8,31.0,0.0,206.0,16.5,1008.9
23-Oct-20,26.0,22.0,32.0,0.0,201.0,15.9,1009.2
24-Oct-20,27.8,22.6,33.0,0.0,200.0,15.1,1010.2
25-Oct-20,27.4,22.0,33.7,0.0,200.0,11.35,1010.8
26-Oct-20,28.2,23.0,35.0,0.0,200.0,7.6,1011.4
27-Oct-20,28.0,24.0,35.2,0.0,132.0,8.3,1011.1
28-Oct-20,28.4,23.2,34.6,0.0,132.0,7.3,1011.3
29-Oct-20,28.4,22.9,35.4,0.0,32.0,6.7,1011.35
30-Oct-20,28.3,22.4,35.0,0.0,32.0,8.0,1011.4
31-Oct-20,28.7,23.6,35.0,0.0,32.0,5.5,1011.4
01-Nov-20,28.1,23.9,35.6,0.0,32.0,7.7,1012.2
02-Nov-20,27.6,23.6,34.8,0.0,32.0,6.7,1012.8
03-Nov-20,26.5,22.6,34.4,26.9,32.0,7.3,1013.1
04-Nov-20,27.7,24.0,32.6,1.0,52.0,7.8,1012.3
05-Nov-20,25.2,22.0,33.0,2.0,52.0,7.6,1013.1
06-Nov-20,26.5,22.6,31.4,9.9,52.0,7.4,1014.4
07-Nov-20,27.2,23.4,32.0,0.0,52.0,8.0,1014.4
08-Nov-20,25.4,23.0,32.4,0.0,52.0,6.5,1015.0
09-Nov-20,27.6,23.4,31.6,5.1,52.0,8.0,1013.4
10-Nov-20,24.9,21.1,32.2,0.0,52.0,7.2,1012.6
11-Nov-20,26.1,18.8,31.2,0.0,52.0,6.4,1011.8
12-Nov-20,27.9,23.4,32.0,0.0,52.0,10.8,1011.9
13-Nov-20,25.4,24.0,32.7,0.0,52.0,10.6,1012.5
14-Nov-20,26.9,22.6,31.2,0.0,52.0,9.9,1012.3666666666668
15-Nov-20,26.6,22.5,31.0,0.0,52.0,9.85,1012.2333333333332
16-Nov-20,25.2,23.0,30.4,3.0,52.0,9.8,1012.1
17-Nov-20,23.6,22.0,29.0,34.0,52.0,9.8,1011.95
18-Nov-20,25.2,21.9,30.0,31.0,52.0,9.8,1011.8
19-Nov-20,25.9,22.8,30.0,5.1,47.0,10.9,1012.4
20-Nov-20,26.3,23.0,31.0,0.0,47.0,8.3,1012.9
21-Nov-20,25.7,20.8,31.2,0.0,42.0,7.1,1013.2
22-Nov-20,23.9,19.4,31.6,0.0,42.0,6.6,1014.2
23-Nov-20,25.0,18.4,31.0,0.0,22.0,6.3,1013.6
24-Nov-20,25.9,21.2,31.5,0.0,22.0,4.9,1012.0
25-Nov-20,26.4,21.9,30.4,0.0,22.0,5.2,1009.9
26-Nov-20,26.2,23.0,30.5,0.0,22.0,6.2,1009.8
27-Nov-20,25.5,21.8,32.0,0.0,22.0,7.1,1011.7
28-Nov-20,24.9,21.6,32.2,10.9,22.0,7.1,1013.6
29-Nov-20,25.2,22.0,28.8,2.0,22.0,8.6,1014.0
30-Nov-20,25.9,22.6,30.0,0.5,13.0,13.5,1014.0
01-Dec-20,24.6,20.5,30.2,0.0,13.0,10.7,1014.2
02-Dec-20,24.8,19.3,30.0,0.0,13.0,6.6,1012.5
03-Dec-20,23.2,22.6,29.5,1.0,13.0,3.1,1011.2
04-Dec-20,24.6,22.0,27.4,3.0,13.0,6.7,1010.1
05-Dec-20,24.9,21.2,28.0,4.1,13.0,9.3,1010.8
06-Dec-20,25.2,22.6,28.5,0.0,34.0,9.2,1012.0
07-Dec-20,23.9,22.8,25.6,0.0,34.0,8.6,1013.9
08-Dec-20,24.3,22.0,29.0,0.0,34.0,9.1,1014.0
09-Dec-20,25.3,21.2,29.2,0.0,34.0,10.9,1014.1
10-Dec-20,25.2,22.0,29.8,0.0,34.0,9.3,1014.3
11-Dec-20,24.3,20.6,29.8,0.0,51.0,6.6,1014.2
12-Dec-20,24.0,21.0,29.7,0.0,51.0,6.3,1013.7
13-Dec-20,24.3,20.3,29.7,0.0,51.0,6.1,1013.0
14-Dec-20,23.7,21.2,29.0,0.0,51.0,6.8,1012.9
15-Dec-20,24.9,18.8,30.0,0.0,51.0,8.8,1013.8
16-Dec-20,24.6,23.0,30.0,0.0,50.0,10.6,1014.4
17-Dec-20,23.9,21.8,28.5,3.0,44.0,8.3,1014.5
18-Dec-20,24.3,21.8,28.25,0.0,44.0,9.0,1014.7
19-Dec-20,23.8,20.7,28.0,0.0,44.0,9.7,1014.9
20-Dec-20,23.6,19.6,28.75,0.0,44.0,9.9,1014.7
21-Dec-20,23.2,18.5,29.5,0.0,44.0,10.1,1014.5
22-Dec-20,24.1,18.7,28.3,0.0,44.0,6.6,1013.6
23-Dec-20,23.5,20.8,28.8,0.0,44.0,5.4,1012.9
24-Dec-20,24.4,20.4,28.6,0.0,44.0,6.8,1011.9
25-Dec-20,23.5,21.0,29.3,0.0,44.0,6.1,1012.9
26-Dec-20,24.0,20.0,29.0,0.0,44.0,6.9,1013.7
27-Dec-20,24.8,17.2,30.1,0.0,44.0,7.4,1013.2
28-Dec-20,24.1,20.8,31.2,0.0,44.0,7.9,1012.7
29-Dec-20,25.6,20.0,31.0,0.0,44.0,8.9,1012.2
30-Dec-20,26.2,22.6,31.2,0.0,44.0,9.8,1012.2
31-Dec-20,23.1,21.8,30.2,0.0,44.0,10.45,1013.0
01-Jan-21,23.0,21.0,27.0,20.1,52.0,11.1,1013.8
02-Jan-21,24.1,18.9,27.4,0.6,39.0,8.8,1013.5
03-Jan-21,23.3,21.4,28.7,3.2,27.0,8.3,1012.4
04-Jan-21,22.7,22.0,25.8,2.9,11.0,7.7,1012.6
05-Jan-21,24.8,21.0,28.6,6.0,49.0,7.0,1012.6
06-Jan-21,25.0,22.0,29.0,7.3,38.0,7.2,1012.0
07-Jan-21,24.8,21.6,30.0,113.0,58.0,8.8,1010.6
08-Jan-21,24.7,23.0,29.1,0.0,71.0,9.9,1010.3
09-Jan-21,23.9,22.4,29.1,1.0,43.0,6.8,1011.1
10-Jan-21,24.8,21.9,29.0,37.1,54.0,7.3,1011.7
11-Jan-21,23.8,22.8,28.8,0.0,30.0,8.0,1012.5
