date,market_name,modal_price,min_price,max_price,markets_reporting,varieties_reporting,rows_reporting,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2025-01-17,Udumalpet,4000.0,3500.0,4000.0,1,1,1,21.6,17.15,28.07,0.0,73.4,15.012,1014.2735009587028,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-18,Udumalpet,4000.0,3500.0,4000.0,1,1,1,22.2,16.82,27.46,5.02,67.7,12.636,1014.1668363776784,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-19,Udumalpet,4000.0,3500.0,4000.0,1,1,1,22.67,19.58,27.61,4.32,71.6,12.312,1014.486830120751,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-20,Udumalpet,3500.0,3000.0,3500.0,1,1,1,22.35,16.93,29.57,0.08,72.7,10.692,1013.9535072156302,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-21,Udumalpet,3500.0,3000.0,3500.0,1,1,1,21.65,16.64,29.38,0.0,72.0,11.196,1013.100190567437,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.57,16.48,29.48,0.0,78.1,11.016,1013.5268488915336,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.28,17.02,29.5,0.0,76.1,12.024,1013.4201843105096,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.23,16.85,28.94,0.0,76.5,13.284,1013.5268488915336,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-25,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.36,17.09,29.66,0.0,73.9,13.536,1014.0601717966543,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-26,Udumalpet,3000.0,2500.0,3000.0,1,1,1,20.87,15.23,28.96,0.0,74.8,13.824,1013.846842634606,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-27,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.63,15.2,30.57,0.0,75.2,11.664,1013.3135197294852,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-28,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.51,15.47,29.75,0.0,77.7,9.0,1014.1668363776784,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-29,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.47,15.29,31.37,0.0,73.9,10.8,1014.8068238638234,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-31,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.14,20.17,31.24,0.26,89.6,9.288,1013.2068551484612,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-01,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.12,20.14,32.16,0.01,89.2,10.224,1014.0601717966543,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-02,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.64,17.87,32.59,0.0,84.8,9.288,1014.1668363776784,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-05,Udumalpet,4000.0,3600.0,4000.0,1,1,1,22.51,15.33,31.17,0.0,81.3,11.844,1013.846842634606,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-06,Udumalpet,4000.0,3600.0,4000.0,1,1,1,22.58,15.88,31.01,0.0,81.3,11.592,1014.0601717966543,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-07,Udumalpet,4000.0,3600.0,4000.0,1,1,1,22.17,14.89,31.47,0.0,79.1,12.204,1015.3401467689442,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-08,Udumalpet,4000.0,3600.0,4000.0,1,1,1,23.06,14.77,31.32,0.0,77.7,12.744,1015.0201530258717,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-09,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.27,17.08,31.58,0.0,80.1,12.384,1014.7001592827992,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-10,Udumalpet,4000.0,3000.0,4000.0,1,1,1,22.93,16.89,31.03,0.0,77.8,11.268,1015.766805093041,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-11,Udumalpet,4000.0,3000.0,4000.0,1,1,1,22.94,16.61,32.08,0.0,79.1,10.368,1015.8734696740652,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-12,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.57,16.5,33.25,0.0,81.3,11.232,1015.5534759309924,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-13,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.59,15.31,34.14,0.0,80.6,10.692,1015.4468113499684,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-14,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.32,14.96,33.8,0.0,81.4,8.46,1015.126817606896,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-15,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.27,16.96,33.68,0.0,82.3,9.576,1014.1668363776784,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-16,Udumalpet,4000.0,3600.0,4000.0,1,1,1,24.21,16.68,33.44,0.0,78.7,11.052,1015.0201530258717,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-17,Udumalpet,4000.0,3600.0,4000.0,1,1,1,24.12,17.49,33.04,0.0,84.7,11.772,1016.0867988361134,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-18,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.01,16.96,33.24,0.0,81.3,11.232,1015.6601405120168,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-19,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.91,16.69,34.17,0.0,85.0,9.828,1014.2735009587028,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-20,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.13,17.57,34.27,0.0,86.7,10.368,1015.126817606896,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-21,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.08,17.66,33.89,0.0,84.6,11.952,1016.0867988361134,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-22,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.61,18.38,34.05,0.0,79.5,11.052,1016.620121741234,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-23,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.73,17.85,34.67,0.0,78.5,12.24,1016.0867988361134,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-24,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.04,17.53,33.85,0.0,80.4,13.608,1016.51345716021,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-25,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.78,18.32,33.8,0.03,78.0,14.724,1017.153444646355,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-26,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.52,17.58,33.91,0.05,77.2,15.552,1016.51345716021,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-27,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.29,16.93,34.77,0.0,75.0,14.004,1015.126817606896,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-02-28,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.31,17.08,34.07,1.41,76.9,14.832,1014.2735009587028,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-01,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.53,20.4,33.71,1.45,76.7,13.5,1013.5268488915336,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-02,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.23,21.46,33.69,0.94,90.1,9.864,1012.9935259864128,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-03,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.59,21.04,32.93,0.19,82.7,10.548,1013.6335134725578,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-04,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.08,19.97,36.27,0.0,77.3,11.916,1013.3135197294852,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-05,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.68,19.94,37.3,0.0,99.0,8.928,1013.9535072156302,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-06,Udumalpet,4000.0,3500.0,4000.0,1,1,1,28.76,21.11,37.39,0.0,96.2,5.832000000000001,1013.6335134725578,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-07,Udumalpet,3500.0,3000.0,3500.0,1,1,1,28.47,21.12,37.09,0.53,203.4,6.984,1012.7801968243646,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-08,Udumalpet,3500.0,3000.0,3500.0,1,1,1,29.0,22.16,37.69,0.15,210.1,4.356,1011.2868926900264,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-09,Udumalpet,3500.0,3000.0,3500.0,1,1,1,26.84,17.54,36.27,0.0,85.7,12.168,1013.100190567437,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-10,Udumalpet,3500.0,3000.0,3500.0,1,1,1,26.4,17.11,35.37,0.0,77.7,15.12,1014.7001592827992,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.91,19.42,33.92,17.22,73.1,17.928,1014.5934947017752,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-12,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.44,20.28,29.55,10.67,81.5,10.224,1014.2735009587028,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-14,Udumalpet,4000.0,4000.0,4000.0,1,1,1,26.74,20.1,35.46,0.0,87.9,8.604000000000001,1013.740178053582,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-15,Udumalpet,4000.0,4000.0,4000.0,1,1,1,26.61,19.64,35.04,0.0,76.8,8.172,1014.2735009587028,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-17,Udumalpet,4000.0,4000.0,4000.0,1,1,1,25.71,22.31,30.35,2.38,270.6,5.076,1014.1668363776784,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-18,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.62,22.31,34.23,0.38,172.6,4.068,1013.9535072156302,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-19,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.83,21.63,35.38,0.28,101.6,6.876,1015.3401467689442,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,27.54,21.25,35.62,0.08,99.9,9.18,1016.406792579186,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,28.16,21.36,35.36,1.06,106.8,7.128,1016.0867988361134,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,26.72,21.85,31.71,2.71,113.9,5.364,1015.5534759309924,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,27.55,21.55,34.48,2.57,98.5,6.48,1015.2334821879202,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,26.79,21.12,33.6,0.61,87.4,8.28,1014.3801655397268,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-25,Udumalpet,3000.0,2500.0,3000.0,1,1,1,27.73,20.76,35.93,0.49,104.0,7.02,1012.2468739192436,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-26,Udumalpet,3000.0,2500.0,3000.0,1,1,1,27.63,21.85,35.59,2.11,214.0,5.58,1011.8202155951471,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-27,Udumalpet,3000.0,2500.0,3000.0,1,1,1,27.67,21.93,34.66,0.02,275.5,6.912,1011.073563527978,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-28,Udumalpet,3000.0,2500.0,3000.0,1,1,1,28.64,22.24,36.59,0.01,134.0,5.832000000000001,1010.6469052038814,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-29,Udumalpet,3000.0,2500.0,3000.0,1,1,1,28.32,21.65,37.68,0.0,94.2,8.604000000000001,1010.8602343659296,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-30,Udumalpet,4000.0,3000.0,4000.0,1,1,1,28.43,21.18,36.97,0.0,97.4,8.532,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-03-31,Udumalpet,4000.0,3000.0,4000.0,1,1,1,29.06,21.77,37.22,0.0,88.5,7.920000000000001,1011.5002218520746,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-01,Udumalpet,4000.0,3500.0,4000.0,1,1,1,28.16,22.63,35.69,5.13,210.5,3.636,1010.7535697849056,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-02,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.57,22.32,32.98,8.22,146.8,6.228,1012.6735322433404,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-03,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.15,22.32,31.35,13.62,72.3,5.292,1014.486830120751,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-04,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.55,22.14,32.78,24.58,87.9,6.336,1013.9535072156302,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-05,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.9,21.97,32.97,6.25,293.2,4.14,1012.9935259864128,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-06,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.34,22.6,33.64,9.06,271.8,4.644,1012.2468739192436,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-07,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.28,23.35,32.85,1.17,73.3,5.5440000000000005,1012.6735322433404,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-08,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.45,22.87,33.63,0.9,0.2,5.796,1013.6335134725578,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-09,Udumalpet,3500.0,3000.0,3500.0,1,1,1,26.73,22.85,32.57,0.29,251.7,6.696000000000001,1012.6735322433404,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-10,Udumalpet,3500.0,3000.0,3500.0,1,1,1,25.51,22.26,29.75,0.04,257.5,10.764,1011.2868926900264,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-11,Udumalpet,3500.0,3000.0,3500.0,1,1,1,26.58,22.03,33.13,6.24,253.4,10.908,1011.2868926900264,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-12,Udumalpet,4000.0,3600.0,4000.0,1,1,1,26.03,21.73,31.97,2.32,251.6,8.964,1012.0335447571954,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-13,Udumalpet,4000.0,3600.0,4000.0,1,1,1,27.99,21.58,35.09,0.5,310.1,5.760000000000001,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-14,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.96,22.15,34.3,6.59,40.4,5.867999999999999,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-15,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.92,22.46,34.98,0.39,122.0,6.012,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-16,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.81,22.48,35.13,0.12,258.4,6.912,1012.2468739192436,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-17,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.26,22.34,33.49,0.24,258.4,7.452,1011.5002218520746,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-18,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.16,22.55,33.59,3.27,246.0,9.936,1011.5002218520746,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-19,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.61,22.94,34.4,0.12,255.8,9.684,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-20,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.73,22.65,34.81,0.68,259.6,7.38,1011.7135510141228,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-21,Udumalpet,3500.0,3000.0,3500.0,1,1,1,28.25,22.69,34.71,0.08,327.5,4.6080000000000005,1012.8868614053886,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-22,Udumalpet,3500.0,3000.0,3500.0,1,1,1,28.54,22.75,35.91,2.63,109.8,7.092,1013.6335134725578,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-23,Udumalpet,3500.0,3000.0,3500.0,1,1,1,28.17,22.55,36.34,1.77,255.1,8.28,1011.8202155951471,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-24,Udumalpet,3500.0,3000.0,3500.0,1,1,1,28.16,23.03,34.69,1.67,258.8,8.424,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-25,Udumalpet,3500.0,3000.0,3500.0,1,1,1,28.14,23.93,33.62,0.29,261.6,5.148,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-26,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.86,24.3,32.26,0.49,147.1,5.112,1011.2868926900264,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-27,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.08,23.48,30.81,1.11,202.5,4.068,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-28,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.19,23.16,31.7,1.31,112.3,5.94,1010.5402406228573,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-29,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.43,23.32,32.02,0.17,180.0,5.867999999999999,1010.6469052038814,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-04-30,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.08,22.9,31.37,0.98,78.8,8.532,1011.2868926900264,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-01,Udumalpet,3500.0,3000.0,3500.0,1,1,1,27.67,22.84,33.22,1.19,259.3,5.688000000000001,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-02,Udumalpet,4000.0,3000.0,4000.0,1,1,1,26.62,23.4,30.16,5.14,277.5,4.5360000000000005,1012.2468739192436,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-03,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.36,23.29,32.65,0.37,263.2,7.02,1011.5002218520746,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-04,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.44,23.64,32.98,1.55,265.4,7.38,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-05,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.26,23.73,32.18,0.85,241.1,8.568,1011.5002218520746,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-06,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.99,23.53,32.27,2.06,255.7,9.036,1011.5002218520746,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-07,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.25,23.47,30.22,6.54,238.0,8.892000000000001,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-08,Udumalpet,4000.0,3500.0,4000.0,1,1,1,27.34,22.31,33.59,2.14,272.1,8.784,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-09,Udumalpet,4000.0,3500.0,4000.0,1,1,1,28.46,22.13,35.88,0.02,270.2,8.028,1011.073563527978,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-11,Udumalpet,4000.0,3500.0,4000.0,1,1,1,28.38,23.21,35.75,0.42,258.9,12.636,1010.4335760418332,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-12,Udumalpet,4000.0,3600.0,4000.0,1,1,1,27.92,23.11,33.56,4.07,255.8,9.9,1009.5802593936398,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-13,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.9,24.14,31.03,1.82,259.1,9.612,1009.6869239746638,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-14,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.08,23.68,29.4,7.07,252.6,9.468,1010.6469052038814,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-15,Udumalpet,4000.0,3000.0,4000.0,1,1,1,26.34,22.76,30.69,7.33,261.0,9.36,1011.1802281090022,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-16,Udumalpet,4000.0,3000.0,4000.0,1,1,1,27.48,22.73,33.83,4.01,263.0,10.548,1010.2202468797848,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-17,Udumalpet,4000.0,3000.0,4000.0,1,1,1,26.32,22.72,31.86,8.14,247.9,11.952,1010.326911460809,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-18,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.13,21.78,27.53,23.75,255.6,9.504,1009.046936488519,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-19,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.7,21.77,30.98,7.27,233.3,12.996,1007.4469677731566,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-20,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.93,22.34,29.36,4.97,238.1,20.268,1007.9802906782776,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-21,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.45,22.32,30.35,0.66,249.0,18.864,1009.3669302315916,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-22,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.84,22.37,32.44,0.57,253.0,15.912,1009.4735948126156,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-23,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.49,23.5,30.46,13.37,243.9,20.7,1007.9802906782776,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-24,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.68,23.86,28.81,26.02,242.7,22.824,1008.4069490023742,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-25,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.76,22.56,27.94,26.24,248.8,26.028,1009.3669302315916,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-26,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.48,23.11,28.45,27.93,259.7,26.388,1008.30028442135,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-27,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.95,24.49,28.21,16.36,256.5,25.92,1007.6602969352052,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-28,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.42,23.37,27.74,14.34,262.2,27.792,1007.3403031921324,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-29,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.9,22.32,28.42,12.66,261.0,27.0,1007.5536323541808,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-30,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.94,22.32,26.05,11.86,263.0,23.904,1009.5802593936398,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-05-31,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.24,21.87,27.26,0.47,268.4,16.272,1011.8202155951471,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-01,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.04,21.85,29.76,1.75,269.4,14.004,1012.460203081292,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-02,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.47,22.05,29.25,3.01,255.7,14.472,1011.9268801761712,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-03,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.29,21.35,29.87,2.42,264.0,14.58,1012.1402093382196,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-04,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.91,19.6,28.72,2.68,268.5,13.212,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-05,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.52,19.5,31.55,0.95,276.8,10.152,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-07,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.99,22.51,30.86,0.22,265.1,12.888,1012.2468739192436,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-08,Udumalpet,4000.0,3500.0,4000.0,1,1,1,26.3,22.47,30.7,2.07,261.1,12.6,1011.1802281090022,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-09,Udumalpet,3500.0,3000.0,3500.0,1,1,1,24.93,22.43,28.31,1.64,268.6,12.852,1010.2202468797848,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
2025-06-11,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.97,22.75,28.33,6.49,263.7,18.072,1007.3403031921324,1.0,2400.0,0.0,1.0,1.0,0.0,Price_Floor
